145 41062 51 15.86 2137 27.88
146 41134 63 17.91 2142 27.67
147 41563 63 17.91 2147 27.99
148 41606 63 17.91 2152 28.10
149 41770 76 19.69 2157 27.88
150 41873 51 15.86 2161 27.67
151 41953 319 57.64 2165 27.88
152 42537 94 21.50 2205 27.88
153 42597 71 19.06 2209 27.67
154 43325 140 25.42 2249 27.88
155 43502 63 17.91 2254 28.10
156 43865 88 20.96 2259 27.99
157 44581 115 23.18 2298 28.10
158 44812 188 32.01 2303 27.88
159 44818 61 17.60 2307 27.67
160 45903 103 22.23 2347 27.88
161 46817 207 35.26 2386 27.99
162 46822 71 19.06 2390 27.99
163 47099 135 24.92 2430 28.10
164 47621 230 39.39 2435 27.67
165 47631 79 20.03 2440 27.88
166 48053 63 17.91 2479 27.67
167 48488 67 18.51 2484 27.88
168 48523 81 20.25 2489 27.77
169 48611 63 17.91 2494 27.77
170 49076 156 27.28 2534 27.67
171 49150 50 15.67 2538 27.67
172 49765 56 16.76 2542 27.67
173 50048 112 22.94 2582 27.77
174 50148 103 22.23 2587 28.10
175 50186 167 28.76 2591 28.10
176 50594 57 16.93 2595 27.67
177 50604 92 21.32 2601 28.10
178 50782 51 15.86 2605 27.67
179 50819 167 28.76 2609 27.67
180 50843 67 18.51 2613 27.67
181 51293 88 20.96 2653 27.77
182 51335 92 21.32 2657 27.88
183 51566 127 24.18 2661 27.88
184 51604 135 24.92 2666 27.77
185 51676 49 15.48 2671 27.67
186 51871 167 28.76 2675 27.67
187 52604 60 17.43 2714 27.99
188 52877 88 20.96 2719 27.67
189 52894 56 16.76 2723 27.67
190 53355 51 15.86 2763 27.88
191 53586 56 16.76 2767 28.10
192 53691 152 26.78 2772 27.88
193 53785 63 17.91 2776 27.67
194 53820 103 22.23 2781 27.67
195 54391 89 21.05 2820 27.67
196 54590 120 23.58 2824 28.10
197 54598 274 47.52 2829 27.88
198 54741 63 17.91 2834 27.99
199 54977 140 25.42 2839 27.77
200 55058 158 27.53 2879 27.99
201 55503 51 15.86 2883 27.67
202 56059 51 15.86 2922 27.88
203 56108 62 17.75 2926 27.99
204 56395 71 19.06 2931 27.77
205 56485 81 20.25 2936 27.67
206 56689 167 28.76 2941 27.67
207 56911 57 16.93 2945 27.99
208 57581 108 22.63 2985 27.88
209 57893 60 17.43 2989 27.77
210 59035 63 17.91 3064 27.88
211 59048 78 19.92 3069 27.88
212 59137 281 48.90 3074 27.67
213 59302 83 20.46 3079 27.99
214 59449 135 24.92 3084 27.77
215 59685 63 17.91 3089 27.77
216 59785 207 35.26 3094 27.67
217 60265 60 17.43 3133 27.77
218 61792 92 21.32 3173 27.67
219 62444 135 24.92 3212 27.88
220 62463 67 18.51 3217 27.77
221 63773 56 16.76 3257 27.67
222 63885 79 20.03 3262 27.67
223 64095 126 24.09 3301 27.88
224 64362 92 21.32 3306 27.77
225 64736 56 16.76 3310 27.67
226 65324 95 21.58 3350 28.10
227 65778 135 24.92 3354 27.77
228 65886 167 28.76 3359 27.88
229 65893 99 21.91 3363 27.67
230 65931 71 19.06 3367 27.67
231 66049 67 18.51 3407 27.67
232 66107 108 22.63 3412 27.67
233 66210 57 16.93 3416 27.67
234 66616 63 17.91 3421 27.99
235 66997 135 24.92 3426 27.99
236 67288 67 18.51 3466 27.88
237 67332 76 19.69 3471 27.99
238 67679 327 59.28 3475 27.67
239 67742 57 16.93 3480 27.88
240 67771 103 22.23 3485 27.67
241 68047 71 19.06 3524 27.99
242 68073 63 17.91 3529 27.67
243 68476 79 20.03 3534 27.99
244 68767 96 21.67 3538 27.88
245 69184 79 20.03 3577 27.77
246 69276 78 19.92 3581 27.67
247 69285 88 20.96 3585 27.88
248 69465 51 15.86 3589 28.10
249 69628 110 22.78 3593 27.88
250 69695 56 16.76 3597 27.88
251 69896 131 24.54 3602 27.77
252 70048 216 36.85 3642 27.77
253 70351 295 51.75 3646 27.67
254 70681 83 20.46 3651 27.88
255 70929 63 17.91 3656 27.67
256 70952 56 16.76 3661 27.67
257 71893 120 23.58 3701 27.99
258 72726 76 19.69 3741 27.67
259 72738 113 23.02 3745 27.88
260 72906 88 20.96 3750 27.67
261 73334 94 21.50 3789 27.67
262 73730 76 19.69 3793 27.99
263 73911 51 15.86 3797 27.99
264 74883 51 15.86 3836 27.77
265 75247 127 24.18 3875 27.77
266 75454 51 15.86 3880 27.67
267 75533 71 19.06 3884 27.77
268 75564 71 19.06 3889 27.67
269 75908 92 21.32 3894 27.88
270 75913 56 16.76 3898 27.88
271 75984 115 23.18 3903 27.88
272 76070 216 36.85 3943 27.88
273 76283 62 17.75 3947 28.10
274 77125 49 15.48 3987 27.99
275 77181 63 17.91 3991 27.88
276 77243 76 19.69 3996 27.77
277 77252 92 21.32 4000 27.88
278 77426 78 19.92 4004 27.77
279 77578 57 16.93 4008 28.10
280 77701 51 15.86 4013 27.77
281 77830 195 33.17 4017 27.77
282 77905 71 19.06 4021 27.67
283 77926 120 23.58 4026 27.99
284 78047 63 17.91 4066 27.67
285 78423 60 17.43 4071 27.67
286 78442 255 43.96 4076 27.77
287 79227 96 21.67 4117 27.99
288 79320 57 16.93 4121 27.99
289 79526 156 27.28 4126 28.20
290 79676 51 15.86 4130 27.77
291 80243 114 23.10 4169 27.88
292 80687 255 43.96 4174 27.77
293 80741 110 22.78 4178 28.10
294 81236 56 16.76 4217 28.10
295 81702 63 17.91 4222 27.67
296 81855 220 37.58 4227 27.67
297 81954 216 36.85 4231 27.67
298 82518 510 148.47 4270 27.67
299 82639 97 21.75 4274 27.88
300 84206 126 24.09 4348 27.88
301 84247 62 17.75 4353 27.67
302 84499 92 21.32 4358 27.77
303 84581 476 129.76 4363 27.67
304 84708 344 64.67 4368 27.88
305 84846 97 21.75 4373 27.67
306 85614 51 15.86 4412 27.77
307 85653 79 20.03 4416 27.67
308 85734 60 17.43 4420 27.77
309 85865 49 15.48 4425 27.99
310 85991 60 17.43 4429 27.67
311 86684 56 16.76 4469 27.67
312 86923 51 15.86 4474 27.67
313 87386 60 17.43 4513 27.67
314 87413 103 22.23 4518 27.67
315 88092 140 25.42 4557 27.88
316 88126 60 17.43 4562 27.67
317 88289 115 23.18 4567 27.67
318 88348 194 33.00 4572 27.67
319 88630 60 17.43 4576 27.88
320 88783 51 15.86 4581 27.88
321 88830 62 17.75 4585 27.77
322 89192 60 17.43 4625 27.99
323 89198 51 15.86 4630 27.99
324 89268 79 20.03 4634 27.67
325 89377 112 22.94 4638 27.88
326 89398 94 21.50 4643 27.77
327 89594 56 16.76 4647 27.88
328 89925 79 20.03 4652 27.67
329 90337 172 29.49 4691 27.77
330 90425 89 21.05 4695 27.88
331 90895 110 22.78 4699 27.88
332 90940 131 24.54 4703 27.67
333 91193 127 24.18 4743 27.67
334 91723 319 57.64 4748 27.88
335 92235 49 15.48 4788 27.88
336 92694 79 20.03 4792 27.99
337 92711 61 17.60 4796 27.67
338 92717 179 30.55 4801 27.88
339 93294 63 17.91 4848 27.88
340 93395 51 15.86 4853 27.67
341 93624 67 18.51 4857 27.67
342 93775 57 16.93 4862 27.77
343 94090 263 45.37 4902 27.88
344 94104 57 16.93 4907 27.67
345 94554 216 36.85 4912 27.67
346 94610 120 23.58 4916 27.67
347 94790 62 17.75 4921 27.67
348 94823 63 17.91 4926 27.67
349 95078 70 18.93 4966 27.88
350 95200 57 16.93 4971 27.88
351 95272 115 23.18 4976 27.99
352 95617 286 49.78 4981 27.77
353 96201 167 28.76 5022 27.99
354 97215 81 20.25 5061 27.88
355 97240 79 20.03 5066 27.88
356 97640 112 22.94 5070 27.77
357 98044 76 19.69 5110 27.88
358 98116 94 21.50 5114 27.88
359 98140 156 27.28 5118 27.99
360 98398 147 26.19 5123 28.10
361 98466 167 28.76 5128 27.67
362 98497 78 19.92 5132 27.67
363 98682 65 18.22 5137 27.88
364 98703 120 23.58 5142 27.88
365 98918 51 15.86 5147 27.67
366 99074 62 17.75 5186 27.88
367 99168 56 16.76 5191 27.77
368 99221 62 17.75 5196 28.10
369 99669 248 42.69 5201 27.88
370 99697 81 20.25 5206 27.67
371 100230 79 20.03 5246 27.77
372 100674 78 19.92 5250 27.77
373 100751 51 15.86 5255 27.88
374 100778 177 30.25 5260 27.77
375 100889 184 31.36 5265 27.67
376 102158 108 22.63 5339 27.67
377 102530 156 27.28 5343 27.67
378 102693 70 18.93 5348 27.88
379 102837 56 16.76 5353 27.88
380 102939 124 23.92 5358 27.67
381 103382 57 16.93 5398 27.56
382 104034 163 28.20 5438 27.67
383 104138 57 16.93 5443 27.77
384 104459 51 15.86 5448 27.77
385 104508 83 20.46 5453 27.56
386 104686 224 38.29 5458 27.88
387 104862 49 15.48 5463 27.67
388 104876 108 22.63 5467 27.88
389 105493 60 17.43 5507 27.67
390 105514 71 19.06 5512 27.88
391 105771 71 19.06 5517 27.56
392 105776 51 15.86 5522 27.67
393 105894 152 26.78 5527 27.88
394 106447 60 17.43 5567 27.67
395 106512 63 17.91 5572 27.67
396 107100 57 16.93 5612 27.67
397 107124 83 20.46 5617 27.56
398 107260 56 16.76 5622 27.77
399 107532 62 17.75 5627 27.56
400 107745 159 27.66 5632 27.56
401 108215 67 18.51 5671 27.77
402 108657 88 20.96 5676 27.67
403 109050 199 33.86 5715 27.67
404 109166 423 97.36 5720 27.88
405 109592 71 19.06 5724 27.67
406 109626 159 27.66 5729 28.10
407 109780 56 16.76 5734 27.56
408 109997 51 15.86 5739 27.88
409 110813 70 18.93 5779 27.67
410 110960 103 22.23 5784 27.88
411 111313 110 22.78 5823 27.67
412 111444 56 16.76 5827 27.67
413 112183 67 18.51 5867 27.67
414 112203 127 24.18 5872 27.67
415 112309 67 18.51 5877 27.67
416 112542 95 21.58 5882 27.67
417 112648 63 17.91 5886 27.56
418 112727 53 16.22 5891 27.77
419 112827 62 17.75 5895 27.88
420 113767 67 18.51 5935 27.67
421 114086 97 21.75 5975 27.67
422 114437 56 16.76 5979 27.88
423 114938 97 21.75 5984 27.77
424 115850 57 16.93 6023 27.67
425 115986 102 22.15 6028 27.56
426 116066 344 64.67 6068 27.99
427 116383 236 40.44 6073 27.67
428 116551 56 16.76 6078 27.67
429 117426 71 19.06 6118 27.67
430 117672 67 18.51 6123 27.56
431 117798 57 16.93 6128 27.67
432 118509 49 15.48 6168 27.88
433 118567 51 15.86 6172 27.67
434 118625 63 17.91 6176 27.67
435 119690 176 30.09 6216 27.77
436 119802 76 19.69 6220 27.56
437 119817 49 15.48 6224 27.67
438 119888 67 18.51 6229 27.88
439 120188 284 49.41 6269 27.88
440 120529 78 19.92 6274 27.88
441 121195 76 19.69 6314 27.67
442 121355 135 24.92 6318 27.88
443 122047 56 16.76 6358 27.77
444 122095 56 16.76 6363 27.67
445 122144 113 23.02 6368 27.67
446 122159 63 17.91 6373 27.88
447 122464 124 23.92 6378 27.88
448 122536 227 38.83 6383 27.67
449 122888 56 16.76 6388 27.77
450 123584 56 16.76 6428 27.88
451 123768 49 15.48 6433 27.88
452 123780 135 24.92 6437 27.88
453 124445 94 21.50 6477 27.88
454 124591 79 20.03 6481 27.67
455 124601 56 16.76 6485 27.67
456 124633 60 17.43 6490 27.88
457 125087 71 19.06 6530 27.77
458 125685 63 17.91 6535 27.67
459 125992 88 20.96 6540 27.67
460 126167 103 22.23 6579 27.88
461 126956 88 20.96 6583 27.88
462 127245 63 17.91 6622 27.56
463 127258 49 15.48 6627 27.88
464 127730 51 15.86 6632 27.88
465 127996 339 62.98 6637 27.67
466 128940 120 23.58 6676 27.67
467 128995 51 15.86 6681 27.88
468 129170 62 17.75 6720 27.67
469 129366 252 43.42 6725 27.88
470 129814 67 18.51 6730 27.67
471 129864 71 19.06 6735 27.67
472 130047 99 21.91 6775 27.88
473 130537 83 20.46 6779 27.67
474 130942 51 15.86 6784 27.67
475 131195 57 16.93 6823 27.67
476 131252 56 16.76 6828 27.67
477 131268 184 31.36 6833 27.88
478 131373 62 17.75 6838 27.77
479 131515 99 21.91 6843 27.88
480 131756 88 20.96 6847 27.77
481 131774 56 16.76 6851 27.88
482 131843 103 22.23 6856 27.67
483 131909 71 19.06 6860 27.67
484 132524 51 15.86 6900 27.67
485 133372 140 25.42 6939 27.88
486 133591 51 15.86 6944 27.99
487 133785 73 19.32 6949 27.88
488 134139 103 22.23 6989 27.77
489 134354 62 17.75 6993 27.88
490 134686 62 17.75 6998 27.88
491 135144 81 20.25 7038 27.88
492 135266 185 31.51 7043 27.88
493 135777 92 21.32 7048 27.67
494 135860 135 24.92 7052 27.77
495 135947 166 28.62 7057 27.77
496 136134 56 16.76 7097 27.88
497 136155 57 16.93 7102 27.77
498 136366 248 42.69 7107 27.67
499 136427 88 20.96 7112 27.67
500 137704 199 33.86 7151 27.67
501 137983 113 23.02 7156 27.67
502 138513 49 15.48 7196 27.67
503 138672 56 16.76 7200 27.99
504 138737 51 15.86 7205 27.67
505 139078 57 16.93 7244 27.77
506 139114 56 16.76 7249 27.67
507 139616 60 17.43 7254 27.77
508 139663 50 15.67 7259 27.67
509 139793 71 19.06 7263 27.67
510 140403 313 56.02 7303 27.99
511 140533 60 17.43 7308 27.88
512 140787 88 20.96 7313 27.99
513 140890 102 22.15 7317 27.77
514 140948 99 21.91 7322 27.67
515 141167 63 17.91 7361 27.88
516 141280 56 16.76 7366 27.88
517 141333 99 21.91 7371 27.88
518 141461 113 23.02 7375 27.88
519 141576 92 21.32 7380 27.99
520 141659 108 22.63 7384 27.67
521 142034 88 20.96 7423 27.67
522 142141 110 22.78 7427 27.88
523 142171 127 24.18 7431 27.67
524 142352 61 17.60 7436 27.67
525 142427 57 16.93 7441 27.88
526 142998 60 17.43 7446 27.67
527 143040 63 17.91 7486 27.67
528 143191 134 24.82 7491 27.88
529 143628 51 15.86 7496 27.67
530 143811 63 17.91 7500 27.99
531 144091 243 41.74 7540 27.67
532 144178 51 15.86 7545 27.67
533 144708 79 20.03 7549 27.67
534 144871 51 15.86 7553 27.67
535 144887 323 58.48 7557 27.67
536 144898 63 17.91 7562 27.88
537 144915 159 27.66 7573 27.67
538 145112 70 18.93 7636 27.99
539 145527 192 32.67 7641 27.88
540 145556 121 23.66 7646 27.88
541 145813 66 18.36 7651 27.88
542 146051 83 20.46 7691 27.88
543 146239 284 49.41 7696 27.77
544 146312 56 16.76 7701 27.67
545 146499 71 19.06 7706 28.10
546 146574 275 47.73 7711 28.10
547 146670 49 15.48 7716 27.67
548 146703 79 20.03 7720 27.67
549 146991 63 17.91 7725 27.88
550 147064 167 28.76 7765 27.88
551 147181 92 21.32 7770 27.88
552 147232 57 16.93 7774 27.77
553 147262 63 17.91 7779 27.88
554 147457 241 41.39 7784 27.88
555 147502 57 16.93 7789 27.88
556 147526 188 32.01 7794 27.67
557 147543 198 33.69 7799 27.67
558 147548 71 19.06 7804 27.99
559 147758 78 19.92 7830 27.88
560 147976 81 20.25 7835 27.67
561 148482 88 20.96 7875 27.77
562 148620 103 22.23 7879 27.77
563 148864 78 19.92 7883 27.88
564 149102 89 21.05 7923 27.67
565 149487 62 17.75 7927 28.20
566 149628 63 17.91 7932 27.67
567 149757 51 15.86 7937 28.10
568 150048 57 16.93 7977 27.67
569 150100 71 19.06 7982 28.20
570 150326 327 59.28 7987 27.77
571 150814 62 17.75 7992 27.67
572 150827 391 82.35 7997 27.88
573 151135 216 36.85 8039 27.67
574 151467 163 28.20 8043 27.67
575 151580 131 24.54 8048 27.67
576 152071 82 20.36 8088 27.88
577 152443 198 33.69 8093 27.88
578 152477 63 17.91 8098 27.77
579 152509 135 24.92 8103 27.67
580 152561 96 21.67 8108 27.67
581 153122 184 31.36 8148 27.77
582 153160 159 27.66 8152 27.77
583 153424 79 20.03 8157 27.67
584 153749 56 16.76 8161 27.67
585 153796 71 19.06 8166 27.67
586 153927 131 24.54 8171 27.67
587 154684 97 21.75 8211 27.67
588 154808 62 17.75 8215 27.88
589 155207 79 20.03 8255 27.67
590 155568 204 34.73 8259 27.88
591 155639 67 18.51 8264 27.99
592 155662 207 35.26 8269 27.99
593 155951 71 19.06 8274 27.67
594 155992 56 16.76 8279 27.67
595 156440 176 30.09 8319 27.77
596 156463 51 15.86 8323 27.99
597 157048 240 41.21 8363 27.67
598 157164 60 17.43 8368 27.77
599 157332 176 30.09 8373 27.88
600 157358 115 23.18 8377 27.99
601 157393 79 20.03 8382 27.67
602 157865 384 80.08 8387 27.88
603 158444 67 18.51 8429 27.77
604 158471 60 17.43 8434 27.67
605 158617 60 17.43 8439 27.88
606 158715 57 16.93 8444 27.67
607 158898 89 21.05 8449 27.67
608 158978 57 16.93 8453 27.99
609 159556 56 16.76 8493 27.67
610 159657 49 15.48 8498 27.88
611 160440 115 23.18 8537 27.67
612 160727 204 34.73 8542 27.77
613 160973 71 19.06 8547 27.77
614 161283 70 18.93 8587 27.88
615 161516 152 26.78 8592 27.67
616 161523 83 20.46 8597 27.88
617 161905 127 24.18 8602 27.99
618 162101 147 26.19 8642 27.67
619 162864 70 18.93 8647 27.67
620 163036 216 36.85 8687 27.56
621 163338 92 21.32 8691 27.77
622 163992 60 17.43 8695 27.99
623 164121 67 18.51 8735 27.88
624 164140 83 20.46 8740 27.67
625 164151 97 21.75 8745 27.88
626 164602 48 15.29 8752 27.99
627 164743 199 33.86 8757 27.88
628 165119 204 34.73 8797 27.88
629 165126 76 19.69 8802 27.67
