162 6504 179 30.55 4681 27.77
163 6546 67 18.51 4722 27.99
164 6569 249 42.85 4743 27.99
165 6598 71 19.06 4772 28.20
166 6637 318 57.28 4810 27.88
167 6675 67 18.51 4847 27.88
168 6695 67 18.51 4865 27.67
169 6725 63 17.91 4895 27.67
170 6760 56 16.76 4929 28.10
171 6796 120 23.58 4964 27.77
172 6827 56 16.76 4993 28.20
173 6861 206 35.07 5027 27.67
174 6893 121 23.66 5058 27.88
175 6932 243 41.74 5095 27.67
176 6954 56 16.76 5115 27.67
177 7051 268 46.26 5247 27.77
178 7057 143 25.74 5253 27.77
179 7064 57 16.93 5259 27.99
180 7090 56 16.76 5283 27.99
181 7128 126 24.09 5320 27.99
182 7160 60 17.43 5352 27.88
183 7186 63 17.91 5373 27.67
184 7216 108 22.63 5400 27.88
185 7245 207 35.26 5429 27.67
186 7280 63 17.91 5462 27.99
187 7311 293 51.29 5492 27.67
188 7341 51 15.86 5521 27.67
189 7379 71 19.06 5558 27.88
190 7427 179 30.55 5605 27.88
191 7508 82 20.36 5685 27.88
192 7538 51 15.86 5714 28.20
193 7549 167 28.76 5724 27.67
194 7563 359 69.86 5738 27.99
195 7612 163 28.20 5786 27.99
196 7622 56 16.76 5795 27.88
197 7641 56 16.76 5813 27.88
198 7667 76 19.69 5839 27.67
199 7702 51 15.86 5873 27.67
200 7751 76 19.69 5920 27.88
201 7767 56 16.76 5935 27.67
202 7794 89 21.05 5961 27.67
203 7852 263 45.37 6017 27.77
204 7863 108 22.63 6026 27.99
205 7893 76 19.69 6055 27.67
206 7984 78 19.92 6145 27.67
207 8065 56 16.76 6209 27.88
208 8079 81 20.25 6223 27.67
209 8085 49 15.48 6228 27.88
210 8096 83 20.46 6238 27.77
211 8129 78 19.92 6270 27.99
212 8164 67 18.51 6303 27.88
213 8197 92 21.32 6335 27.88
214 8259 79 20.03 6396 27.67
215 8278 99 21.91 6414 27.77
216 8288 57 16.93 6423 27.88
217 8338 177 30.25 6472 27.77
218 8354 339 62.98 6487 27.88
219 8401 67 18.51 6532 27.99
220 8423 92 21.32 6553 27.67
221 8445 57 16.93 6574 27.99
222 8496 92 21.32 6624 27.77
223 8512 248 42.69 6639 27.99
224 8561 103 22.23 6686 27.67
225 8570 63 17.91 6693 27.67
226 8613 176 30.09 6734 27.77
227 8638 179 30.55 6759 27.77
228 8670 56 16.76 6790 27.67
229 8702 127 24.18 6820 27.88
230 8743 83 20.46 6861 27.99
231 8778 56 16.76 6896 27.67
232 8795 147 26.19 6911 27.77
233 8823 62 17.75 6938 27.88
234 8871 51 15.86 6985 27.77
235 8889 54 16.41 7002 27.67
236 8924 73 19.32 7036 27.67
237 8988 73 19.32 7100 27.88
238 9040 96 21.67 7140 27.99
239 9057 63 17.91 7157 27.77
240 9076 56 16.76 7175 27.99
241 9097 355 68.30 7194 27.88
242 9130 172 29.49 7227 27.99
243 9187 70 18.93 7282 27.99
244 9199 67 18.51 7293 27.67
245 9228 99 21.91 7321 27.77
246 9271 146 26.08 7363 27.99
247 9295 76 19.69 7385 27.88
248 9324 60 17.43 7413 27.88
249 9356 112 22.94 7444 27.88
250 9420 60 17.43 7508 27.88
251 9437 211 35.96 7522 27.77
252 9447 192 32.67 7532 27.77
253 9489 152 26.78 7572 27.88
254 9543 280 48.67 7624 27.99
255 9574 57 16.93 7655 27.67
256 9609 227 38.83 7689 27.77
257 9621 63 17.91 7700 27.67
258 9642 63 17.91 7719 27.67
259 9695 89 21.05 7772 27.67
260 9703 51 15.86 7779 27.77
261 9730 199 33.86 7804 27.99
262 9771 124 23.92 7844 27.77
263 9843 262 45.24 7914 28.10
264 9869 60 17.43 7938 27.67
265 9876 198 33.69 7945 27.99
266 9905 199 33.86 7971 27.77
267 9967 207 35.26 8032 27.77
268 9984 60 17.43 8047 27.67
269 10039 78 19.92 8136 27.67
270 10050 60 17.43 8146 27.88
271 10059 78 19.92 8154 27.77
272 10097 60 17.43 8191 27.99
273 10116 184 31.36 8207 27.77
274 10161 60 17.43 8252 27.88
275 10185 56 16.76 8276 27.77
276 10220 220 37.58 8308 27.99
277 10249 113 23.02 8336 27.88
278 10280 78 19.92 8365 27.99
279 10339 102 22.15 8423 27.88
280 10424 63 17.91 8507 27.77
281 10430 83 20.46 8513 27.88
282 10443 57 16.93 8525 27.88
283 10492 76 19.69 8573 27.67
284 10498 124 23.92 8578 28.10
285 10539 195 33.17 8618 27.99
286 10598 224 38.29 8676 27.88
287 10605 294 51.51 8683 27.88
288 10629 96 21.67 8704 27.67
289 10682 124 23.92 8757 27.99
290 10717 69 18.79 8791 27.77
291 10738 259 44.69 8812 27.88
292 10755 88 20.96 8827 27.67
293 10805 97 21.75 8876 27.77
294 10820 105 22.39 8890 27.99
295 10889 67 18.51 8957 27.88
296 10931 167 28.76 8997 27.67
297 10953 112 22.94 9019 27.99
298 11035 56 16.76 9135 27.99
299 11041 97 21.75 9141 27.77
300 11079 156 27.28 9177 27.67
301 11085 192 32.67 9182 27.77
302 11106 224 38.29 9202 27.67
303 11198 63 17.91 9293 27.77
304 11219 71 19.06 9312 27.88
305 11225 71 19.06 9318 27.88
306 11242 71 19.06 9334 27.67
307 11268 206 35.07 9358 28.10
308 11330 114 23.10 9419 27.88
309 11341 159 27.66 9428 27.67
310 11388 145 25.96 9473 27.67
311 11401 56 16.76 9485 28.10
312 11437 63 17.91 9520 27.67
313 11465 255 43.96 9546 27.77
314 11515 71 19.06 9594 27.67
315 11563 60 17.43 9641 27.77
316 11604 227 38.83 9680 27.67
317 11609 56 16.76 9685 27.77
318 11657 56 16.76 9732 27.77
319 11669 222 37.96 9743 27.67
320 11708 76 19.69 9780 27.77
321 11729 140 25.42 9799 27.67
322 11760 78 19.92 9830 27.99
323 11792 57 16.93 9860 27.67
324 11874 79 20.03 9940 27.77
325 11885 51 15.86 9951 27.88
326 11901 127 24.18 9965 27.99
327 11929 156 27.28 9992 27.67
328 11969 50 15.67 10031 27.77
329 11992 240 41.21 10052 27.99
330 12041 159 27.66 10093 27.77
331 12080 49 15.48 10130 28.10
332 12098 103 22.23 10146 27.88
333 12134 94 21.50 10181 27.88
334 12172 65 18.22 10218 27.77
335 12205 67 18.51 10250 27.77
336 12250 96 21.67 10294 27.77
337 12270 185 31.51 10313 27.77
338 12299 56 16.76 10339 27.67
339 12326 63 17.91 10364 27.67
340 12359 56 16.76 10396 28.10
341 12412 70 18.93 10448 27.77
342 12435 120 23.58 10470 28.10
343 12467 71 19.06 10501 27.77
344 12510 88 20.96 10542 27.88
345 12535 166 28.62 10566 27.99
346 12570 92 21.32 10600 27.67
347 12618 48 15.29 10645 27.67
348 12652 135 24.92 10678 27.88
349 12671 112 22.94 10696 27.88
350 12709 49 15.48 10733 27.77
351 12751 124 23.92 10773 27.67
352 12765 92 21.32 10787 27.88
353 12797 172 29.49 10818 27.77
354 12834 120 23.58 10854 28.10
355 12881 70 18.93 10900 27.77
356 12915 115 23.18 10933 27.88
357 12933 50 15.67 10949 27.77
358 12966 60 17.43 10981 27.88
359 13048 49 15.48 11097 27.88
360 13076 88 20.96 11124 27.99
361 13090 120 23.58 11137 27.67
362 13127 56 16.76 11173 27.99
363 13138 78 19.92 11183 27.99
364 13215 57 16.93 11260 27.77
365 13224 142 25.64 11268 28.10
366 13256 120 23.58 11299 27.88
367 13270 51 15.86 11311 27.67
368 13311 252 43.42 11351 27.67
369 13351 71 19.06 11390 27.88
370 13401 255 43.96 11438 27.67
371 13421 51 15.86 11458 27.67
372 13440 110 22.78 11474 27.88
373 13500 51 15.86 11532 27.88
374 13506 313 56.02 11538 27.88
375 13597 56 16.76 11629 27.88
376 13616 67 18.51 11646 27.67
377 13631 159 27.66 11661 27.99
378 13651 63 17.91 11680 27.88
379 13680 108 22.63 11707 27.77
380 13712 312 55.68 11738 27.67
381 13749 51 15.86 11773 27.88
382 13775 153 26.90 11798 27.99
383 13814 121 23.66 11837 27.88
384 13901 67 18.51 11922 27.77
385 13927 127 24.18 11947 27.67
386 13940 56 16.76 11960 27.88
387 13989 177 30.25 12007 27.88
388 14117 56 16.76 12123 27.67
389 14123 120 23.58 12129 27.67
390 14140 62 17.75 12144 27.67
391 14195 73 19.32 12200 27.88
392 14257 103 22.23 12260 27.67
393 14272 115 23.18 12274 27.67
394 14278 49 15.48 12279 27.88
395 14308 143 25.74 12308 27.77
396 14337 79 20.03 12335 27.99
397 14380 51 15.86 12377 27.88
398 14402 67 18.51 12398 27.77
399 14461 113 23.02 12454 27.99
400 14507 56 16.76 12499 27.67
401 14536 63 17.91 12528 27.88
402 14546 102 22.15 12536 27.67
403 14570 97 21.75 12559 27.99
404 14604 56 16.76 12592 27.67
405 14646 56 16.76 12634 27.67
406 14669 184 31.36 12657 27.67
407 14717 127 24.18 12703 27.99
408 14737 126 24.09 12722 27.67
409 14780 62 17.75 12762 27.67
410 14817 140 25.42 12798 27.88
411 14849 163 28.20 12827 27.67
412 14894 79 20.03 12871 27.99
413 14927 112 22.94 12903 27.67
414 14951 96 21.67 12927 27.67
415 14995 56 16.76 12970 27.67
416 15041 71 19.06 13012 27.99
417 15111 67 18.51 13081 28.10
418 15124 293 51.29 13093 27.67
419 15134 167 28.76 13102 27.88
420 15152 99 21.91 13118 27.67
421 15229 71 19.06 13194 27.88
422 15251 243 41.74 13216 28.10
423 15260 398 85.63 13224 27.67
424 15294 127 24.18 13256 27.77
425 15327 51 15.86 13288 27.88
426 15413 236 40.44 13374 27.88
427 15424 184 31.36 13383 27.88
428 15430 48 15.29 13388 27.67
429 15466 51 15.86 13423 27.77
430 15495 147 26.19 13451 27.77
431 15533 99 21.91 13488 27.99
432 15581 88 20.96 13535 27.88
433 15628 63 17.91 13581 27.99
434 15687 49 15.48 13638 27.67
435 15705 88 20.96 13653 28.10
436 15751 63 17.91 13698 27.88
437 15762 267 46.14 13708 27.67
438 15768 60 17.43 13713 27.77
439 15794 51 15.86 13738 28.10
440 15831 51 15.86 13774 27.88
441 15901 50 15.67 13843 27.77
442 15912 92 21.32 13851 27.99
443 15940 56 16.76 13876 27.67
444 15960 152 26.78 13894 27.99
445 16054 51 15.86 14022 27.77
446 16063 56 16.76 14030 27.67
447 16069 115 23.18 14035 27.67
448 16097 70 18.93 14059 27.88
449 16160 88 20.96 14122 27.88
450 16170 108 22.63 14130 27.67
451 16200 56 16.76 14160 27.88
452 16243 56 16.76 14202 27.99
453 16288 63 17.91 14245 27.77
454 16300 51 15.86 14256 28.10
455 16328 112 22.94 14284 27.88
456 16367 127 24.18 14320 27.67
457 16408 67 18.51 14360 27.67
458 16435 51 15.86 14385 27.67
459 16501 51 15.86 14451 27.67
460 16524 63 17.91 14472 27.88
461 16536 108 22.63 14483 27.99
462 16569 217 37.04 14515 27.67
463 16602 63 17.91 14547 27.77
464 16632 81 20.25 14577 27.88
465 16760 280 48.67 14703 28.10
466 16785 63 17.91 14728 27.67
467 16793 207 35.26 14735 27.77
468 16827 220 37.58 14766 27.99
469 16835 127 24.18 14774 28.10
470 16869 103 22.23 14807 27.77
471 16912 51 15.86 14847 27.88
472 16942 108 22.63 14877 27.99
473 16998 81 20.25 14932 28.20
474 17063 48 15.29 14994 27.77
475 17108 56 16.76 15038 27.99
476 17154 60 17.43 15083 27.77
477 17180 57 16.93 15109 27.67
478 17191 60 17.43 15118 28.31
479 17205 69 18.79 15130 27.99
480 17240 127 24.18 15165 27.88
481 17293 199 33.86 15217 27.67
482 17300 56 16.76 15224 27.67
483 17410 56 16.76 15331 27.99
484 17452 153 26.90 15371 28.10
485 17483 56 16.76 15401 27.88
486 17505 63 17.91 15422 27.77
487 17543 83 20.46 15457 27.67
488 17553 60 17.43 15466 27.67
489 17575 63 17.91 15486 27.99
490 17591 111 22.86 15502 27.67
491 17641 70 18.93 15551 27.77
492 17680 270 46.71 15588 27.88
493 17696 108 22.63 15602 27.77
494 17732 60 17.43 15637 27.99
495 17770 216 36.85 15674 27.77
496 17831 57 16.93 15734 27.99
497 17858 60 17.43 15760 27.67
498 17873 184 31.36 15773 27.67
499 17912 63 17.91 15813 27.77
500 17947 89 21.05 15847 28.20
501 17965 131 24.54 15863 28.10
502 18055 199 33.86 15986 27.88
503 18068 152 26.78 15998 28.10
504 18085 63 17.91 16013 27.99
505 18114 204 34.73 16041 27.99
506 18134 89 21.05 16059 27.67
507 18215 102 22.15 16139 27.99
508 18232 152 26.78 16155 27.67
509 18258 71 19.06 16179 27.67
510 18282 88 20.96 16202 27.67
511 18324 255 43.96 16243 28.10
512 18335 412 92.93 16253 27.67
513 18381 103 22.23 16298 27.67
514 18406 88 20.96 16320 27.99
515 18442 192 32.67 16354 27.67
516 18473 230 39.39 16383 27.99
517 18512 313 56.02 16421 27.99
518 18541 158 27.53 16449 27.99
519 18581 110 22.78 16487 27.99
520 18627 156 27.28 16532 27.99
521 18648 56 16.76 16552 27.88
522 18678 94 21.50 16581 28.10
523 18724 112 22.94 16625 27.88
524 18751 89 21.05 16651 27.88
525 18807 184 31.36 16706 27.99
526 18837 137 25.12 16735 27.67
527 18854 97 21.75 16750 27.67
