230 22266 60 17.43 22610 27.88
231 22572 67 18.51 22915 27.67
232 22601 207 35.26 22944 27.88
233 22693 275 47.73 23034 27.77
234 22834 126 24.09 23174 27.67
235 22907 49 15.48 23246 27.67
236 22957 60 17.43 23296 27.88
237 22987 63 17.91 23326 27.88
238 23045 254 43.77 23371 27.67
239 23311 263 45.37 23636 27.67
240 23413 188 32.01 23738 27.67
241 23461 78 19.92 23785 27.99
242 23947 121 23.66 24270 27.67
243 24049 69 18.79 24406 27.67
244 24158 81 20.25 24514 27.67
245 24232 51 15.86 24587 27.67
246 24265 63 17.91 24620 27.67
247 24286 131 24.54 24640 27.67
248 24411 92 21.32 24763 27.67
249 24575 56 16.76 24926 27.77
250 24581 120 23.58 24931 27.88
251 24607 271 46.93 24956 27.67
252 24707 192 32.67 25055 27.77
253 24883 57 16.93 25231 27.67
254 24969 113 23.02 25316 27.67
255 25108 56 16.76 25489 27.67
256 25144 62 17.75 25524 27.77
257 25214 50 15.67 25592 27.67
258 25265 48 15.29 25641 27.88
259 25437 66 18.36 25812 27.67
260 25495 56 16.76 25870 27.77
261 25607 211 35.96 25981 27.67
262 25639 57 16.93 26011 27.88
263 25653 56 16.76 26025 27.88
264 25736 188 32.01 26107 28.10
265 25759 56 16.76 26129 27.77
266 25775 71 19.06 26142 27.67
267 25842 67 18.51 26208 27.99
268 25948 76 19.69 26311 27.88
269 25975 89 21.05 26338 27.67
270 26125 63 17.91 26522 27.56
271 26148 60 17.43 26544 27.88
272 26185 50 15.67 26581 27.88
273 26227 249 42.85 26622 27.67
274 26279 120 23.58 26672 27.67
275 26346 56 16.76 26738 27.77
276 26559 204 34.73 26950 27.88
277 26665 79 20.03 27055 27.88
278 26716 78 19.92 27106 27.88
279 26804 56 16.76 27192 27.77
280 26976 57 16.93 27364 27.88
281 27041 76 19.69 27463 27.67
282 27048 79 20.03 27468 27.67
283 27072 293 51.29 27492 27.99
284 27083 271 46.93 27502 27.77
285 27239 206 35.07 27657 27.88
286 27274 63 17.91 27691 27.88
287 27286 103 22.23 27702 27.67
288 27367 62 17.75 27782 27.99
289 27416 143 25.74 27830 27.67
290 27629 167 28.76 28042 27.67
291 27717 70 18.93 28129 27.67
292 27789 274 47.52 28199 27.88
293 27886 255 43.96 28295 27.88
294 28037 97 21.75 28480 27.67
295 28146 110 22.78 28588 27.67
296 28193 70 18.93 28634 27.88
297 28290 56 16.76 28729 27.88
298 28438 103 22.23 28877 27.67
299 28662 56 16.76 29100 27.67
300 28735 97 21.75 29172 27.99
301 28989 79 20.03 29425 27.88
302 29065 124 23.92 29490 27.67
303 29126 131 24.54 29550 27.77
304 29154 127 24.18 29577 27.67
305 29168 56 16.76 29591 27.88
306 29184 159 27.66 29606 27.88
307 29205 99 21.91 29626 27.77
308 29431 62 17.75 29851 27.67
309 29445 78 19.92 29863 27.67
310 29616 51 15.86 30034 27.99
311 29647 78 19.92 30063 27.67
312 29670 120 23.58 30085 27.77
313 29818 259 44.69 30233 27.67
314 29879 67 18.51 30293 27.88
315 30249 163 28.20 30697 27.67
316 30374 113 23.02 30821 27.99
317 30447 127 24.18 30893 27.88
318 30574 197 33.52 31019 27.88
319 30626 176 30.09 31070 27.77
320 30791 51 15.86 31234 27.67
321 30922 127 24.18 31364 27.88
322 31069 56 16.76 31545 27.88
323 31086 103 22.23 31562 27.88
324 31192 63 17.91 31667 27.67
325 31227 63 17.91 31700 27.67
326 31322 275 47.73 31795 27.88
327 31493 143 25.74 31964 27.88
328 31587 83 20.46 32057 27.67
329 31742 49 15.48 32210 27.88
330 31949 66 18.36 32417 27.67
331 31965 63 17.91 32432 27.77
332 32141 113 23.02 32642 27.67
333 32185 65 18.22 32685 27.67
334 32279 120 23.58 32779 27.67
335 32345 115 23.18 32842 27.67
336 32406 224 38.29 32903 27.77
337 32478 97 21.75 32974 27.67
338 32548 78 19.92 33043 27.67
339 32559 56 16.76 33054 27.88
340 32908 94 21.50 33402 27.88
341 32956 67 18.51 33449 27.77
342 33335 98 21.83 33862 27.88
343 33491 152 26.78 34017 27.67
344 33613 51 15.86 34139 27.67
345 33920 169 29.05 34445 27.67
346 33965 60 17.43 34488 27.88
347 34058 216 36.85 34615 27.88
348 34309 102 22.15 34865 27.88
349 34619 134 24.82 35174 27.67
350 34843 67 18.51 35397 27.67
351 35048 76 19.69 35636 28.10
352 35330 63 17.91 35917 27.67
353 35629 71 19.06 36215 27.88
354 35832 57 16.93 36419 28.10
355 35890 71 19.06 36474 27.77
356 36038 319 57.64 36657 27.67
357 36271 159 27.66 36888 27.67
358 36297 60 17.43 36912 27.88
359 36398 192 32.67 37011 27.99
360 36450 49 15.48 37063 27.77
361 36519 167 28.76 37130 28.10
362 36617 79 20.03 37228 27.77
363 36823 135 24.92 37433 27.77
364 36829 263 45.37 37438 27.99
365 36956 67 18.51 37564 27.99
366 36963 63 17.91 37570 27.88
367 36977 78 19.92 37584 27.99
368 37052 80 20.14 37691 27.77
369 37081 63 17.91 37718 27.67
370 37126 197 33.52 37762 27.88
371 37183 238 40.82 37819 27.67
372 37213 174 29.79 37847 27.88
373 37322 150 26.54 37956 27.88
374 37510 71 19.06 38142 27.88
375 37560 121 23.66 38191 28.20
376 37777 49 15.48 38404 27.67
377 37911 286 49.78 38537 28.20
378 37983 94 21.50 38608 27.67
379 38042 71 19.06 38702 27.88
380 38065 152 26.78 38724 27.77
381 38071 92 21.32 38730 27.67
382 38109 60 17.43 38765 27.67
383 38410 69 18.79 39066 27.88
384 38427 127 24.18 39081 27.77
385 38728 76 19.69 39381 27.99
386 38863 60 17.43 39513 27.67
387 39049 92 21.32 39734 27.67
388 39119 255 43.96 39802 27.88
389 39150 56 16.76 39833 27.67
390 39156 97 21.75 39838 27.67
391 39178 63 17.91 39860 27.88
392 39511 89 21.05 40191 27.88
393 39543 63 17.91 40223 27.67
394 39677 131 24.54 40355 27.67
395 40040 220 37.58 40753 27.88
396 40095 140 25.42 40807 28.10
397 40173 76 19.69 40883 27.67
398 40235 103 22.23 40944 27.67
399 40244 57 16.93 40952 27.67
400 40329 167 28.76 41036 27.67
401 40363 110 22.78 41069 27.67
402 40419 263 45.37 41124 27.77
403 40748 135 24.92 41452 27.67
404 41041 56 16.76 41778 27.88
405 41075 62 17.75 41813 27.67
406 41359 92 21.32 42094 27.67
407 41535 67 18.51 42270 27.67
408 41705 167 28.76 42439 27.88
409 41751 79 20.03 42484 27.99
410 41798 60 17.43 42529 27.88
411 41824 92 21.32 42555 27.77
412 41967 127 24.18 42697 27.88
413 42044 96 21.67 42808 27.77
414 42296 103 22.23 43060 27.88
415 42425 99 21.91 43187 27.77
416 42499 48 15.29 43261 27.88
417 42591 51 15.86 43352 27.88
418 42719 71 19.06 43479 27.88
419 42746 124 23.92 43505 27.67
420 43034 51 15.86 43828 27.67
421 43123 99 21.91 43916 27.99
422 43173 124 23.92 43964 27.88
423 43215 63 17.91 44004 27.88
424 43266 166 28.62 44055 27.99
425 43303 94 21.50 44090 27.67
426 43315 184 31.36 44101 27.88
427 43384 71 19.06 44170 27.88
428 43588 49 15.48 44373 27.67
429 43798 49 15.48 44582 27.99
430 43956 103 22.23 44739 27.88
431 44104 63 17.91 44922 27.88
432 44135 92 21.32 44952 27.88
433 44273 49 15.48 45090 27.77
434 44378 50 15.67 45193 27.67
435 44432 88 20.96 45246 27.67
436 44559 51 15.86 45370 27.77
437 44696 96 21.67 45506 27.88
438 44927 76 19.69 45735 27.88
439 45224 156 27.28 46066 27.99
440 45335 92 21.32 46177 27.88
441 45625 120 23.58 46466 27.99
442 45657 71 19.06 46496 27.88
443 45666 71 19.06 46505 27.88
444 46289 56 16.76 47162 27.67
445 46348 67 18.51 47219 27.67
446 46455 56 16.76 47325 27.88
447 46606 81 20.25 47473 27.67
448 46675 56 16.76 47541 27.77
449 46728 60 17.43 47592 27.88
450 46749 71 19.06 47612 28.10
451 46897 62 17.75 47759 27.77
452 47037 51 15.86 47933 27.99
453 47397 105 22.39 48291 27.77
454 47541 71 19.06 48434 27.88
455 47787 127 24.18 48679 27.88
456 47826 115 23.18 48717 27.88
457 47879 78 19.92 48770 27.99
458 47989 280 48.67 48880 27.88
459 48205 262 45.24 49085 27.67
460 48340 112 22.94 49218 27.99
461 48465 76 19.69 49341 28.20
462 48607 73 19.32 49483 27.88
463 48624 92 21.32 49500 27.88
464 48687 96 21.67 49561 28.10
465 48980 60 17.43 49853 27.88
466 49087 120 23.58 49995 27.99
467 49498 184 31.36 50405 27.67
468 49546 92 21.32 50452 27.88
469 49691 76 19.69 50596 27.99
470 49788 96 21.67 50692 27.77
471 49841 60 17.43 50744 27.88
472 49873 156 27.28 50775 27.77
473 49919 114 23.10 50820 27.77
474 49987 135 24.92 50889 27.99
475 50094 135 24.92 50983 27.67
476 50218 57 16.93 51106 27.67
477 50276 327 59.28 51163 27.67
478 50295 56 16.76 51182 27.77
479 50302 194 33.00 51187 27.88
480 50554 51 15.86 51437 27.77
481 50603 71 19.06 51485 27.67
482 50643 57 16.93 51525 27.88
483 50659 204 34.73 51540 27.99
484 51294 67 18.51 52208 27.67
485 51324 169 29.05 52237 27.88
486 51364 63 17.91 52277 27.99
487 51431 51 15.86 52344 27.88
488 51548 135 24.92 52458 27.88
489 51599 67 18.51 52509 27.77
490 51848 76 19.69 52757 28.10
491 51960 63 17.91 52868 28.10
492 52055 49 15.48 52996 27.77
493 52081 120 23.58 53022 27.88
494 52096 76 19.69 53036 27.77
495 52177 112 22.94 53115 28.20
496 52235 83 20.46 53173 27.77
497 52386 60 17.43 53323 27.88
498 52466 83 20.46 53400 27.77
499 52592 83 20.46 53524 27.77
500 52747 199 33.86 53678 28.10
501 52882 159 27.66 53812 27.77
502 53077 65 18.22 54041 28.10
503 53104 71 19.06 54068 27.88
504 53464 192 32.67 54426 27.77
505 53554 96 21.67 54515 27.77
506 53717 96 21.67 54677 27.77
507 53780 97 21.75 54739 27.99
508 53969 177 30.25 54927 27.77
509 53987 255 43.96 54945 27.67
510 54191 101 22.08 55137 27.67
511 54264 78 19.92 55209 27.88
512 54301 147 26.19 55245 27.88
513 54341 88 20.96 55283 27.88
514 54554 305 53.88 55496 27.88
515 54610 83 20.46 55550 28.10
516 54788 71 19.06 55728 27.67
517 54837 319 57.64 55776 27.67
518 55037 153 26.90 56011 27.99
519 55393 88 20.96 56366 28.10
520 55470 159 27.66 56443 28.10
521 55601 81 20.25 56573 27.88
522 55925 91 21.23 56897 27.67
523 55939 133 24.73 56909 27.77
524 55968 67 18.51 56938 27.99
525 56289 51 15.86 57292 27.67
526 56339 167 28.76 57341 27.77
527 56643 88 20.96 57644 27.88
528 56696 56 16.76 57695 27.67
529 56728 216 36.85 57726 27.77
530 56798 156 27.28 57795 27.67
531 56823 83 20.46 57820 27.67
532 56930 190 32.33 57925 27.67
533 56984 143 25.74 57978 27.67
534 57314 96 21.67 58293 27.88
535 57329 188 32.01 58307 27.88
536 57498 159 27.66 58474 27.67
537 57510 70 18.93 58485 27.88
538 57604 56 16.76 58577 27.77
539 57793 78 19.92 58766 28.10
540 58232 163 28.20 59239 27.67
541 58259 67 18.51 59264 27.67
542 58305 62 17.75 59310 27.99
543 58527 176 30.09 59531 27.88
544 58698 101 22.08 59701 27.99
545 58720 66 18.36 59722 27.77
546 58729 62 17.75 59730 27.77
547 58907 60 17.43 59907 27.67
548 58948 255 43.96 59948 27.67
549 59038 147 26.19 60073 27.67
550 59177 184 31.36 60211 27.67
551 59225 103 22.23 60259 27.77
552 59267 69 18.79 60300 27.67
553 59394 211 35.96 60426 27.67
554 59448 97 21.75 60479 27.99
555 59585 63 17.91 60616 27.99
556 59806 88 20.96 60837 28.10
557 59958 92 21.32 60987 27.99
558 59969 220 37.58 60998 27.77
559 60051 163 28.20 61114 27.77
560 60106 103 22.23 61168 28.20
561 60382 63 17.91 61442 27.88
562 60498 67 18.51 61557 27.67
563 60618 78 19.92 61677 28.10
564 60889 185 31.51 61946 27.88
565 61034 88 20.96 62091 27.99
566 61196 127 24.18 62252 27.99
567 61221 51 15.86 62275 27.99
568 61296 78 19.92 62350 27.88
569 61362 60 17.43 62414 27.88
570 61448 94 21.50 62499 27.67
571 61606 135 24.92 62655 27.88
572 61722 115 23.18 62771 28.10
573 61740 56 16.76 62788 27.88
574 62148 62 17.75 63230 27.88
575 62320 115 23.18 63402 27.88
576 62340 88 20.96 63420 27.77
577 62573 89 21.05 63653 27.99
578 62825 71 19.06 63904 27.67
579 63144 291 50.97 64256 27.67
580 63251 163 28.20 64363 27.67
581 63370 67 18.51 64480 27.77
582 63511 199 33.86 64620 27.88
583 63644 78 19.92 64752 27.88
584 63683 79 20.03 64790 27.67
585 64150 167 28.76 65291 27.77
586 64160 89 21.05 65300 27.77
587 64379 79 20.03 65517 27.99
588 64437 67 18.51 65575 27.88
589 64448 176 30.09 65585 27.67
590 64531 57 16.93 65666 27.88
591 64572 56 16.76 65706 27.99
592 64578 280 48.67 65711 27.99
593 64748 71 19.06 65880 27.77
594 64777 71 19.06 65908 27.99
595 64975 51 15.86 66105 27.88
596 65104 108 22.63 66268 27.67
597 65205 71 19.06 66369 27.88
598 65274 107 22.55 66437 27.77
599 65296 57 16.93 66458 28.10
600 65603 73 19.32 66764 27.67
601 65677 135 24.92 66836 27.77
602 65793 67 18.51 66951 27.88
603 65798 67 18.51 66956 27.88
604 65936 124 23.92 67094 27.67
605 65944 108 22.63 67100 28.10
606 66040 60 17.43 67231 27.99
607 66079 76 19.69 67268 27.77
608 66292 63 17.91 67480 27.67
609 66300 326 59.13 67486 27.88
610 66321 124 23.92 67507 27.67
611 66501 88 20.96 67686 27.67
612 66597 71 19.06 67780 27.67
613 66951 67 18.51 68134 27.88
614 67120 121 23.66 68337 27.77
615 67126 172 29.49 68342 27.99
616 67200 56 16.76 68415 27.67
617 67532 286 49.78 68747 27.77
618 67626 230 39.39 68839 27.67
619 67780 56 16.76 68992 27.88
620 68341 143 25.74 69587 27.88
621 68492 92 21.32 69737 27.67
622 68521 92 21.32 69765 27.99
623 68548 99 21.91 69791 27.99
624 68577 79 20.03 69819 27.88
625 68621 142 25.64 69862 27.99
626 68652 140 25.42 69892 27.88
627 68677 78 19.92 69917 27.99
628 68705 56 16.76 69944 27.88
629 68858 88 20.96 70095 27.88
630 68920 57 16.93 70156 27.88
631 68940 135 24.92 70176 27.67
632 69042 67 18.51 70312 27.67
